0,1,2
-48.7153025818073,25.01060485201769,-1.030189052476234
-48.71526802601668,25.010617973216437,-1.0301857182069845
-48.715299544321766,25.01060274226162,-1.0301842791538447
-48.715284404970134,25.010614025506055,-1.0301843751310948
-48.71529278741476,25.01061084000361,-1.0301868335728668
-48.71529985427186,25.01060821455879,-1.0301880130682033
-48.71529047813821,25.010607092941477,-1.0301836529370734
-48.71528678212182,25.01061097579452,-1.0301862658743435
-48.71530237016401,25.010605018454555,-1.030186460037711
-48.715297256610064,25.010604787166173,-1.0301838982314426
-48.71529224154459,25.010613246773673,-1.0301863639589803
-48.715298702262416,25.010604063546978,-1.0301886996354401
-48.71529670932831,25.010605974891,-1.0301847325541238
-48.71529749298841,25.010606204707834,-1.030187381228675
-48.71528911490771,25.010615169788373,-1.0301862206125896
-48.71529893322531,25.01060479585835,-1.0301843017229224
-48.71529780075786,25.010606687718756,-1.0301883591068655
-48.71529084478586,25.01061472410047,-1.0301866698525242
-48.715292184489215,25.01061146442573,-1.0301895676037467
-48.71529903314871,25.010602825286796,-1.0301877385073253
-48.71527918910898,25.010609360590237,-1.030183348347565
-48.715299436129406,25.01060693400251,-1.0301885495202412
-48.715282867339134,25.010607665720624,-1.0301873464152842
-48.71529572088315,25.010608185259816,-1.0301854349821937
-48.715284020909216,25.010615874071956,-1.0301904918216267
-48.71529578210125,25.010608764974375,-1.0301862552725392
-48.7153013482297,25.010603518293152,-1.0301849834247125
-48.715287924966624,25.010611323724838,-1.0301861299237918
-48.715302792242255,25.010602832956614,-1.0301878903114083
-48.7152917290492,25.010614217244978,-1.0301880215672092
-48.71529129415227,25.010601365506,-1.0301836395981177
-48.71530316676538,25.010605156637578,-1.030187170308925
-48.71529581012312,25.010609847042247,-1.0301876600102395
-48.715293103274384,25.01061127664333,-1.0301864810902575
-48.71529491015372,25.01060629972953,-1.0301848958028184
-48.715292095941265,25.01061144186074,-1.030186944364694
-48.715298411795516,25.01060863989353,-1.0301895604739526
-48.71529547375017,25.010608519708626,-1.030187100886315
-48.715301682940215,25.010608155595534,-1.030188183379538
-48.715290574422106,25.010609178083406,-1.0301872234169172
-48.71528131292698,25.01061264858845,-1.0301892062478282
-48.71529408590986,25.010612080631873,-1.0301884561091428
-48.71530511486576,25.01060473631415,-1.0301882826464106
-48.715298736599934,25.010605451186848,-1.0301877157888888
-48.71528426268072,25.010612435297098,-1.0301885537350741
-48.71528657546534,25.01061473827081,-1.0301868828890628
-48.71529498675112,25.010612166257104,-1.030187973855691
-48.71527814905724,25.010616675443835,-1.030186299666315
-48.71529662622633,25.010603159722972,-1.0301846326114439
-48.71529121679698,25.010610196583272,-1.0301844521935464
-48.71529202110512,25.010610938462023,-1.0301855313307722
-48.71529549998884,25.010612344697904,-1.03018736216071
-48.71529332315704,25.010612567092895,-1.0301890899382684
-48.715308634464,25.010599758614646,-1.030187192249258
-48.71529663645491,25.010609576568214,-1.0301890341799957
-48.715284030972434,25.010616966043372,-1.0301867174202672
-48.715300258152936,25.01060806882782,-1.0301887489369426
-48.71529805610074,25.010609136959296,-1.0301874952501606
-48.71529784627373,25.010607680621444,-1.0301856408427827
-48.71528970569158,25.010610507259198,-1.030184991768838
-48.71529564690125,25.010609775983625,-1.0301883310853315
-48.715285398112336,25.010613996396962,-1.0301859306209447
-48.715296799531416,25.010610265242182,-1.0301875731033183
-48.71529537718579,25.010607140967686,-1.0301907751650399
-48.715287552503845,25.010608441546907,-1.0301852494461405
-48.71529093223813,25.010610575282655,-1.0301857894331996
-48.71527780392197,25.01061538272335,-1.0301841035042911
-48.7152998978723,25.010607130377608,-1.0301892172400162
-48.715293208806095,25.01060991786178,-1.0301848660091495
-48.71529891450621,25.010606487902674,-1.0301864496031148
-48.71529903097808,25.010606415132564,-1.0301852012748731
-48.715293962270444,25.010604432533412,-1.030184003275096
-48.71529115676755,25.010607821292947,-1.0301895996649395
