0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3.120449608341978,-0.48047958735989277,0.9827591098054708,0.47622730454349604,0.30187587479149064,-1.3677933869546328,-0.1295650050973911,-0.8148272637654301,0.6222253681141034,0.7278367307182846,0.3227889572772856,0.3032542925386447,0.2946625386703684,0.13783977135236733,0.05614876736674135
4.90842644105246,-0.40392759820588,-0.7716334804942326,1.7397553439863664,-0.0018026301525585244,-0.8617725319912516,-0.3632789921520401,-0.8867443819289489,-0.12428112180402967,0.17632326694672795,-0.18847941581409652,1.5232358573551577,-0.36162179430155944,1.3320606097599832,0.03811390726196059
3.9179154183664977,1.7893968325155216,-1.8900875011391611,-1.9231021290380546,0.8278774797416526,0.12287369297056056,0.2744810636696974,-0.419404926503842,-0.3866934735498553,1.0516654787095838,0.13472634343529843,0.2152134595908269,0.3743584446825509,-0.00550336312238596,0.07558510581557717
3.064474853861144,0.6336730734931416,-0.6638972651147371,0.46424065059050423,-0.4044920228911255,0.11358727347284409,1.1402195014387335,0.36265020060741254,0.1924502874156725,1.442392850378702,0.4402955105538929,-0.40905326090590194,-0.4021807962443832,0.2170321279445054,-0.2929311721653508
7.443667157948692,-2.35321464271397,0.49562645989007836,0.2941433865457246,1.9027150841111269,0.13000003790885173,-1.8074696821883278,-0.35161868006137265,0.0800645664304667,-0.1867597480563123,-0.510857149988937,1.1992164568532748,0.8965982919477907,-0.031552071624153424,0.2097643137538186
4.520770361976034,-0.49868909257082794,-0.245796954530145,2.1135228754316984,0.15622898606606556,-0.44755028729573854,-0.8245917331177933,0.3612450718694887,-0.20852401577655616,0.9447336383371607,0.18380498157770117,-0.45625267604390285,-0.5062155361249436,1.5989015504794857,-0.364898641696738
2.58720931218495,-0.5399635042383187,0.6775506456877052,-0.5635737665100365,1.9560789576058342,0.614557626967412,-0.10295040780174194,-1.8581578422409308,-0.012462912266010026,-0.24508907014189282,0.23992272081127197,-0.13780479404775137,-0.37731152967177894,0.1513289130751443,-0.3866707104401609
3.186009064517186,-0.6636932532381012,0.40794722474920164,0.6578508197689792,0.3368450784828747,-0.4907721206750383,0.3384775047648462,1.119526436746987,0.027753467653731774,0.17987027905439268,0.6923269903688353,0.940127004900788,0.26635605348673563,0.2819171726468897,0.1514292020201742
6.276843241127436,0.5205366390675272,-0.5742501170780474,1.359514668631181,0.2456334473727469,0.9388052407605096,-1.5773598145764622,-0.6062382837351236,-0.6995910873152387,1.0953495178297763,0.9844890678459273,2.458091044599769,-0.0006111766841092135,0.08924705126127207,0.030481969025929354
0.6504593525358656,-0.09248993937142239,0.3405102357330869,-0.12580394978880183,0.08016242595431988,-0.3393917289386273,0.004593471895823684,-0.5604111649998386,-0.08241740489339039,0.12424411250530717,-0.17817937393662459,0.3027201341624646,0.12386704317074172,0.017680527676796415,-0.007418093055058701
3.175259369968714,0.1709391582316273,-1.5472599112367398,0.7888933700332771,0.016508926689206893,0.17193568999922848,-0.45514254647186997,-0.4180215629292445,-0.2694892546680238,-0.01526445892572559,0.21895283182123468,-0.061502905013880664,-1.3825855654662131,0.5838074864680888,-0.009509845408081793
3.022994228434577,-0.6464242177460833,0.28944191405272857,-0.21621885841166297,1.1786249606068568,-0.3845644771900128,-0.6267909889506019,0.20438150260629703,-1.1147680559989759,0.43534022517969106,-0.6556539300358479,0.7471830894735969,0.5352893667932463,0.057588223597902534,0.11221697159912902
