0,1,2
54.31801793425005,6.670537049546461,2.0501960498889567
54.318145563358705,6.670328839043203,2.0501291151507024
54.31729390508933,6.6707684334344455,2.049886600048467
54.317958419843215,6.67038841271038,2.050041231011753
54.31766448356666,6.670818679181351,2.0502026946484504
54.31752601219936,6.670463713035884,2.0497960007467553
54.31783509158719,6.670653661847804,2.050168383635497
54.317760964133626,6.670467825403803,2.049958816183537
54.3179596392851,6.6705510772910985,2.050167496904523
54.31776668355202,6.670475868906855,2.0499151265797844
54.31780737634047,6.670616940406541,2.0500877972363476
54.317618015853,6.670732813187442,2.050085535844687
54.31796544473093,6.670694891263735,2.0503539888638826
54.3179935002068,6.670399090585206,2.0500366729272113
54.317798208932714,6.670594598880297,2.050068286298867
54.31767824550829,6.67068373800061,2.0500466945660207
54.317914257264306,6.670353914652629,2.04994383308952
54.31796115696447,6.670437273819183,2.050073307720093
54.31791561026097,6.6705246913042116,2.0500520641831717
54.31792817246179,6.670453003424291,2.0500152101279285
54.31764342583537,6.670760201576662,2.0500992084069054
54.31754394022559,6.670594537927637,2.0499108774885375
54.31778173342998,6.67072563556217,2.0501634048342696
54.318151320797924,6.670276526627055,2.0501497971326286
54.317847625893805,6.670573580547219,2.0501157640892638
54.31740610261923,6.670598974411044,2.0498356253687158
54.31724452439112,6.670878465702095,2.0499490926106008
54.317562355599264,6.6706966165927986,2.050007023896086
54.317324226854254,6.671027718737072,2.050271765330388
54.317822240832,6.6702706248556085,2.049849629394285
54.317863318697974,6.6704645953476875,2.05002305786188
54.31798883253459,6.670566583681149,2.0501734322734704
54.31753344540181,6.670804438229606,2.0500575817577547
54.31781190855488,6.67065685019336,2.0501542399709427
54.31766872827262,6.670794711950877,2.0501761903550655
54.31711363109534,6.670656152177957,2.0497198465170037
54.318025408323216,6.670566256841854,2.0503235401438786
54.31772723905704,6.670762019772964,2.0501958898109205
54.31825981399739,6.670371047351468,2.0503053637589623
54.317527182048295,6.670846057022369,2.0501228236798292
54.31742728044969,6.6706711435873025,2.0498763226105456
54.31796218407695,6.670634554800088,2.0502955438758317
54.317530199748965,6.67060963519785,2.049900100046285
54.31774459862305,6.670752886960494,2.050179191791387
54.317930652001436,6.67046362576352,2.0500202791182796
54.31804752839919,6.670543148022459,2.050226344265657
54.31753332432082,6.670683870510238,2.0499528624078067
54.3177021969094,6.6705223444342705,2.04991277216251
54.31772657255024,6.670758289355632,2.0502095390094066
54.317864623657705,6.670582043541149,2.050093197138314
54.31782205812304,6.670741808152572,2.0502271726782144
54.31797364565999,6.670691160067461,2.05039212565784
54.31751944484316,6.670890904779251,2.0501457610398077
54.31746805236363,6.670766374677959,2.050003556185543
54.317904812906924,6.670687999375621,2.0503305806562304
54.31764204978525,6.670655904098343,2.049990908553677
54.31794989422463,6.670579971189978,2.0501543034867424
54.31772320127383,6.670636451077906,2.0500518507946017
54.31786977208738,6.670656990132184,2.050170282076815
54.316971653403456,6.670863411700984,2.0498038426166003
